interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
0082849b-4cd,c94b6592,Patricia Ruiz,Gerente de Administración,Corp Systems,Química,Argentina,Buenos Aires,39,10802000,Feria o evento,2025-11-18,Patricia mostró un interés inmediato en MoveUp debido al crecimiento de la empresa y la necesidad de gestionar mejor los costes de movilidad.,3,2025-12-05,17,7,Patricia revisó la documentación y mostró interés en una demo. Se agendó una reunión con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola Patricia, ¿cómo estás? Laura aquí. ¿Cómo te fue con la demo?
Contacto: Hola Laura, la demo fue muy esclarecedora. Roberto explicó todo de manera excelente.
Agente: Me alegra oír eso. ¿Crees que MoveUp podría ser útil para Corp Systems?
Contacto: Definitivamente. Nos interesa mucho avanzar y firmar el contrato lo antes posible. Tenemos bastante urgencia.
Agente: Perfecto, ¿necesitáis alguna documentación adicional o aclaración antes de proceder?
Contacto: No, creo que todo está claro. Solo necesitamos confirmar los términos finales.
Agente: Excelente. Prepararé el contrato y te lo enviaré para revisión final.
Contacto: Muy bien, estaré esperando para dar el visto bueno.
Agente: Gracias, Patricia. Enviaremos todo en breve. Ha sido un placer trabajar contigo.
Contacto: Igualmente, Laura. Esperaré el contrato para confirmar.
Agente: Genial, hablaremos pronto.",La demo fue satisfactoria y Patricia expresó su interés en cerrar el contrato rápidamente.,Esperar confirmación cliente,Converted
8ce93435-da2,384589cb,Marta Romero,Director Comercial,Omega Consulting,Farmacéutica,España,Córdoba,24,2955000,Llamada en frío,2026-01-26,Marta mostró interés inicial en entender cómo nuestro servicio podría optimizar el transporte corporativo.,1,2026-01-30,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Marta, ¿cómo estás? Soy Ana Ruiz de MoveUp. Quería hablarte sobre cómo podríamos mejorar la movilidad de tu equipo en Omega Consulting.
Contacto: Hola Ana, gracias por llamar. Tenemos un proveedor actual y no estamos buscando cambios.
Agente: Entiendo, pero me gustaría saber si están satisfechos con el servicio y las tarifas actuales. Tenemos opciones muy competitivas.
Contacto: Bueno, la verdad es que tenemos un presupuesto bastante ajustado este año y no creo que podamos comprometernos con un nuevo gasto.
Agente: Comprendo, pero ¿sabías que podríamos reducir sus costes actuales de transporte? Podríamos analizar juntos sus necesidades.
Contacto: Apuntamos a mantener nuestros gastos bajo control, y en este momento no estamos en posición de cambiar de proveedor.
Agente: Entiendo la situación. ¿Crees que podríamos agendar una demo para mostrarte cómo podría funcionar para ustedes?
Contacto: Sinceramente, no creo que sea posible en este momento, estamos pasando por una reorganización interna.
Agente: Perfecto, Marta. En ese caso, lo dejamos por aquí. Si la situación cambia, estaré encantada de ayudar.
Contacto: De acuerdo, gracias por entender.
Agente: Gracias a ti por tu tiempo, Marta. Cualquier cosa, estaré a tu disposición.
Contacto: Gracias, Ana.","Marta expresó que actualmente están satisfechos con su proveedor, tienen un presupuesto ajustado y están en reorganización interna. No se mostró interés en cambiar de proveedor.",Cerrar lead - no interesado,Lost
33fa0343-b27,41147f62,Rafael Ruiz,CEO,Max Consulting,Construcción,Argentina,Buenos Aires,84,16264000,LinkedIn,2026-03-02,Rafael Ruiz mostró un alto interés en MoveUp debido a la necesidad de optimizar los costes de movilidad de su empresa.,1,2026-03-07,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Rafael, soy Laura Gómez de MoveUp. ¿Cómo estás?
Contacto: Hola Laura, muy bien, gracias. Hemos estado viendo su servicio en LinkedIn y nos parece interesante.
Agente: ¡Qué bien! Cuéntame, ¿cómo están manejando actualmente los desplazamientos corporativos?
Contacto: Usamos una combinación de taxis y transporte privado, pero está resultando costoso.
Agente: Entiendo, MoveUp puede ayudar a reducir esos costes con un sistema de gestión eficiente.
Contacto: Eso es justamente lo que buscamos. Además, estamos en pleno crecimiento y aumentará el volumen de viajes.
Agente: Perfecto, Rafael. Me gustaría agendar una reunión con nuestra especialista para analizar más detalles.
Contacto: Claro, me parece bien.
Agente: Genial, voy a coordinarlo con Elena Navarro para que puedan revisar juntos un plan personalizado.
Contacto: Perfecto, quedo atento.
Agente: Muy bien, Rafael. Te contacto pronto para fijar la fecha.
Contacto: Muchas gracias, Laura.",El contacto mostró interés en optimizar la movilidad y acordaron una reunión con el especialista.,Agendar demo/reunión con especialista,Converted
85229d69-4f8,41147f62,Rafael Ruiz,CEO,Max Consulting,Construcción,Argentina,Buenos Aires,84,16264000,LinkedIn,2026-03-02,Rafael Ruiz mostró un alto interés en MoveUp debido a la necesidad de optimizar los costes de movilidad de su empresa.,2,2026-03-10,8,3,El contacto mostró interés en optimizar la movilidad y acordaron una reunión con el especialista.,Agendar demo/reunión con especialista,"Agente: Hola Rafael, soy Laura nuevamente, ¿cómo estás?
Contacto: Hola Laura, todo bien, gracias por preguntar.
Agente: Perfecto. Quería confirmar que hemos agendado la reunión con Elena para el jueves a las 10 a.m.
Contacto: Excelente, justo a tiempo, ya que necesitamos implementar algo pronto.
Agente: Entiendo la urgencia, nuestro sistema es muy flexible y rápido de implementar.
Contacto: Eso sería ideal, especialmente con el volumen de viajes que manejamos.
Agente: Además, ayuda a controlar los gastos y mejorar la planificación.
Contacto: Es exactamente lo que necesitamos para seguir creciendo sin problemas.
Agente: Entonces, confirmamos la reunión para el jueves. Elena abordará todas sus preguntas.
Contacto: Perfecto, estaremos listos para esa fecha.
Agente: Nos vemos entonces, Rafael.
Contacto: Gracias, Laura.",Se confirmó la reunión con la especialista para discutir la implementación urgente.,Esperar confirmación cliente,Converted
1c7d256f-118,41147f62,Rafael Ruiz,CEO,Max Consulting,Construcción,Argentina,Buenos Aires,84,16264000,LinkedIn,2026-03-02,Rafael Ruiz mostró un alto interés en MoveUp debido a la necesidad de optimizar los costes de movilidad de su empresa.,3,2026-03-12,10,2,Se confirmó la reunión con la especialista para discutir la implementación urgente.,Esperar confirmación cliente,"Agente: Hola Rafael, ¿cómo te fue en la reunión con Elena?
Contacto: Hola Laura, fue excelente. Elena nos aclaró todas las dudas y el plan nos convence.
Agente: ¡Qué buena noticia! ¿Crees que están listos para proceder?
Contacto: Sí, exactamente lo que necesitamos para mejorar nuestros desplazamientos.
Agente: Fantástico. Entonces, sólo necesitamos la firma de confirmación para iniciar.
Contacto: Ya lo tenemos todo listo, te enviaremos la confirmación hoy mismo.
Agente: Perfecto, empezaremos con la configuración tan pronto recibamos el documento.
Contacto: Suena bien, gracias por todo el apoyo.
Agente: A ti, Rafael. Seguiremos en contacto para cualquier cosa adicional.
Contacto: Claro, muchas gracias, Laura.
Agente: Gracias a ti.","El cliente confirmó que procederá con el cambio a MoveUp, mostrando alto interés y urgencia.",Esperar confirmación cliente,Converted
caf67424-07f,1ca8d87c,Rafael González,Director General,Tech Services,Distribución,España,Barcelona,923,96119000,Google Ads,2026-02-16,"La empresa mostró un gran interés en MoveUp debido al crecimiento y el alto volumen de desplazamientos, buscando una solución urgente para los costos de movilidad.",1,2026-02-22,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, ¿es el señor Rafael González?
Contacto: Sí, él habla. ¿Con quién tengo el gusto?
Agente: Soy Sofía Moreno de MoveUp. Me alegra hablar con usted. Su empresa está interesada en nuestros servicios de movilidad, ¿correcto?
Contacto: Exactamente, estamos buscando optimizar nuestros costes de movilidad, ya que hemos tenido un crecimiento sustancial recientemente.
Agente: ¡Eso es fantástico! MoveUp puede ayudar a manejar un alto volumen de desplazamientos de manera eficiente. ¿Cuántos viajes suelen tener al mes?
Contacto: Aproximadamente unos 500, y esperamos que ese número crezca.
Agente: Perfecto, nuestro sistema puede ser muy beneficioso para ahorrar tiempo y costes con ese volumen. ¿Cómo de urgente es para ustedes encontrar una solución?
Contacto: Muy urgente, realmente nos gustaría implementar algo en el próximo mes como máximo.
Agente: Entiendo. Podríamos agendar una demostración de nuestro servicio con nuestro especialista, Roberto Sánchez, para esta misma semana. ¿Le parece bien?
Contacto: Sí, me gustaría mucho ver cómo funciona todo. Estoy libre este jueves por la tarde.
Agente: Excelente. ¿Podemos entonces agendar la demo para el jueves a las 4 PM?
Contacto: Perfecto, ahí estaré.
Agente: Genial, le enviaré una confirmación de la reunión por correo electrónico. Muchas gracias, Rafael.
Contacto: Gracias a usted, Sofía. Nos vemos el jueves.",Se acordó una demostración con el especialista para mostrar el sistema y sus beneficios.,Agendar demo/reunión con especialista,Converted
d3e4aba7-404,fc3d30ea,Isabel Jiménez,Jefe de Proyectos,Prime Networks,Servicios Financieros,España,Córdoba,3067,472013000,Inbound / Blog,2026-03-20,Inicialmente interesada en explorar opciones de movilidad para reducir costos y mejorar la eficiencia en los desplazamientos corporativos.,1,2026-03-24,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Isabel, soy Ana Ruiz de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Ana, estoy bien, gracias. Cuéntame, ¿en qué puedo ayudarte?
Agente: Nos gustaría presentarte nuestro servicio de movilidad corporativa. Hemos visto que Prime Networks busca mejorar la gestión de sus viajes. Ofrecemos una solución que podría ayudar a reducir costos.
Contacto: Sí, hemos estado mirando opciones, pero la verdad es que ya trabajamos con otro proveedor y nos sentimos cómodos por ahora.
Agente: Entiendo. ¿Tienen algún problema específico con su proveedor actual que les gustaría solucionar?
Contacto: No realmente, pero siempre estamos abiertos a escuchar nuevas propuestas. Sin embargo, este año nuestro presupuesto es bastante ajustado.
Agente: Claro, sabemos que el presupuesto es un factor importante. ¿Puedo preguntar cuántos viajes realizan aproximadamente al mes para ver si podemos ofrecerles una propuesta competitiva?
Contacto: Aproximadamente unos 500, pero como te digo, estamos muy limitados económicamente ahora mismo.
Agente: Comprendo. Creemos que podemos ofrecer un ahorro significativo, ¿te gustaría que te enviara más información detallada sobre nuestros paquetes?
Contacto: Por ahora, preferiría no complicarnos más. Estamos en medio de una reorganización interna y no es el mejor momento.
Agente: Entiendo, Isabel. No quiero ocupar más de tu tiempo. ¿Te parece bien si te contacto más adelante cuando la situación interna esté más estable?
Contacto: Me parece bien, pero no te prometo que cambie mucho la situación.
Agente: Gracias por tu tiempo. Hablaremos cuando sea más conveniente.
Contacto: De acuerdo, gracias Ana.",Isabel mostró poco interés debido a un presupuesto ajustado y una reorganización interna. No está interesada en cambiar de proveedor actualmente.,Cerrar lead - no interesado,Lost
50d69990-1b9,77220f5b,Alejandro López,Gerente de Administración,Pro Dynamics,Servicios Financieros,Colombia,Bogotá,669,187441000,Referencia de cliente,2026-03-17,"Pro Dynamics mostró interés inicial debido a una referencia de cliente, pero tienen preocupaciones sobre el presupuesto y ya cuentan con otro proveedor.",1,2026-03-18,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Alejandro, soy Marta Díaz de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Marta, bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar sobre cómo MoveUp podría optimizar la movilidad corporativa en Pro Dynamics. Entiendo que un cliente nuestro los refirió.
Contacto: Sí, nos hablaron de ustedes, pero actualmente ya trabajamos con otro proveedor.
Agente: Lo entiendo. Nuestro servicio puede ofrecer tarifas competitivas y una mejor experiencia. ¿Cuál es su volumen mensual de viajes?
Contacto: Estamos hablando de unos 200 viajes al mes.
Agente: Con ese volumen, podríamos ofrecer un paquete atractivo. ¿Tienen algún problema específico con su proveedor actual?
Contacto: No realmente, pero siempre estamos abiertos a escuchar.
Agente: Perfecto, puedo enviar más información detallada sobre nuestros servicios y tarifas. ¿Te parece bien?
Contacto: Claro, envíame lo que tengas.
Agente: Genial, te lo mando hoy mismo. Hablamos pronto.
Contacto: Bien, estaré pendiente.","Alejandro mostró cierto interés en recibir información adicional, aunque mencionó que ya tienen un proveedor.",Enviar documentación,Lost
16c6fa18-782,77220f5b,Alejandro López,Gerente de Administración,Pro Dynamics,Servicios Financieros,Colombia,Bogotá,669,187441000,Referencia de cliente,2026-03-17,"Pro Dynamics mostró interés inicial debido a una referencia de cliente, pero tienen preocupaciones sobre el presupuesto y ya cuentan con otro proveedor.",2,2026-03-25,8,7,"Alejandro mostró cierto interés en recibir información adicional, aunque mencionó que ya tienen un proveedor.",Enviar documentación,"Agente: Hola Alejandro, soy Marta de nuevo. Quería confirmarte que envié la información la semana pasada. ¿Pudiste revisarla?
Contacto: Hola Marta, sí, la revisé. Parece interesante, pero como te comenté, estamos satisfechos con nuestro proveedor actual.
Agente: Entiendo, Alejandro. ¿Te preocupa el presupuesto? Podemos ajustar nuestras ofertas.
Contacto: Sí, eso es un factor, especialmente con el presupuesto ajustado para este año.
Agente: Comprendo. Si te parece, podemos agendar una reunión con nuestra especialista, Elena Navarro, para ver opciones más personalizadas.
Contacto: Podría ser, pero tengo mucha carga de trabajo ahora mismo.
Agente: Claro, te entiendo. ¿Quieres que lo dejemos para más adelante?
Contacto: Sí, por favor, recontacta en unas semanas.
Agente: De acuerdo, así lo haré.",Alejandro mostró interés pero no pudo comprometerse a una reunión debido a la carga de trabajo y el presupuesto limitado.,Recontactar en X días,Lost
ca6b83c7-7e5,77220f5b,Alejandro López,Gerente de Administración,Pro Dynamics,Servicios Financieros,Colombia,Bogotá,669,187441000,Referencia de cliente,2026-03-17,"Pro Dynamics mostró interés inicial debido a una referencia de cliente, pero tienen preocupaciones sobre el presupuesto y ya cuentan con otro proveedor.",3,2026-04-08,22,14,Alejandro mostró interés pero no pudo comprometerse a una reunión debido a la carga de trabajo y el presupuesto limitado.,Recontactar en X días,"Agente: Hola Alejandro, soy Marta. Quería hacer seguimiento al interés anterior y ver si ahora es un buen momento para reevaluar nuestra propuesta.
Contacto: Hola Marta, aprecio el seguimiento, pero estamos en medio de una reorganización interna que nos impide tomar decisiones de cambio ahora.
Agente: Lo entiendo, Alejandro. La situación a veces es complicada. ¿Te gustaría que mantuviéramos contacto para el futuro cuando las cosas se estabilicen?
Contacto: Honestamente, en este momento no buscamos cambiar de proveedor.
Agente: Entiendo perfectamente. Gracias por tu tiempo y si en el futuro las cosas cambian, estamos aquí para ayudarte.
Contacto: Gracias, Marta. Lo tomaré en cuenta.
Agente: De acuerdo, cerraré nuestro lead por ahora. Espero que todo vaya bien con la reorganización.
Contacto: Gracias. Que tengas un buen día.","Alejandro confirmó que no están interesados en cambiar de proveedor debido a una reorganización interna, cerrando el lead como no interesado.",Cerrar lead - no interesado,Lost
b27c4af1-9cd,6884d1be,Miguel López,Responsable de Flota,Iberia Logistics,Farmacéutica,España,Málaga,200,17838000,Formulario web,2026-02-05,Miguel mostró interés inicial en conocer las opciones de movilidad para su flota corporativa.,1,2026-02-12,7,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Miguel. Soy Carlos Martínez de MoveUp. ¿Cómo estás?
Contacto: Hola, Carlos. Bien, gracias. Estaba esperando tu llamada.
Agente: Perfecto. Quería saber cómo podemos ayudar a Iberia Logistics con sus necesidades de movilidad.
Contacto: Estamos considerando opciones para mejorar la eficiencia de nuestra flota. Ahora mismo tenemos 200 empleados y queremos algo que sea escalable.
Agente: Entiendo. MoveUp podría ofrecer una solución muy flexible para vosotros. ¿Tienes idea del volumen de viajes que manejáis al mes?
Contacto: Aproximadamente unos 150 a 200 viajes mensuales, pero queremos ver si podemos reducir costes o mejorar la logística.
Agente: Claro, eso suena manejable. Puedo enviaros un análisis de costes comparativo. ¿Qué tal os va el presupuesto para este tipo de servicios?
Contacto: Bueno, actualmente estamos revisando varios proveedores, pero necesitamos más información antes de movernos.
Agente: Comprendo. Puedo también coordinar una reunión con nuestra especialista, Cristina Vera, para que os explique cómo podríamos optimizar vuestra flota.
Contacto: Eso suena bien, pero por ahora estamos en una fase de evaluación y no tenemos urgencia.
Agente: Perfecto, Miguel. Entonces, para seguir adelante, ¿te parece si te envío algunos documentos detallando nuestros servicios?
Contacto: Sí, eso sería útil. Los revisaremos internamente.
Agente: Estupendo. Te los enviaré hoy mismo. Quedamos en contacto.
Contacto: Perfecto, Carlos. Muchas gracias por la información.",Miguel está evaluando opciones y ha solicitado documentación para más detalles.,Cerrar lead - nurturing,Nurturing
98072d72-868,a9f7572a,Patricia Pérez,Responsable de Flota,Digi Group,Logística,España,Córdoba,44,8411000,Referencia de cliente,2026-03-22,"Patricia, como responsable de flota, mostró un alto interés en optimizar los costes de movilidad debido a un crecimiento reciente en el volumen de desplazamientos de la empresa.",1,2026-03-28,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Patricia, ¿cómo estás? Soy Sofía Moreno de MoveUp, ¿te va bien si hablamos unos minutos?
Contacto: Hola Sofía, sí, perfecto. Justo estaba revisando nuestro presupuesto de movilidad.
Agente: Genial. Me comentaron que están experimentando un crecimiento en los desplazamientos corporativos, ¿es así?
Contacto: Así es, hemos aumentado alrededor de un 20% este trimestre y necesitamos optimizar estos gastos urgentemente.
Agente: Entiendo. Nuestro servicio puede ayudarles a reducir costes significativamente. ¿Cómo gestionan actualmente los viajes?
Contacto: Usamos taxis locales y algunas veces alquilamos coches, pero los costos se han disparado.
Agente: Claro, nuestra plataforma ofrece una solución más eficiente. También pueden obtener reportes detallados de cada viaje para un mejor control.
Contacto: Eso suena muy bien. Estamos buscando precisamente más control y eficiencia.
Agente: Perfecto. Puedo agendar una reunión con nuestro especialista, Tomás Iglesias, para que explique en detalle cómo podemos ayudarles.
Contacto: Sí, me gustaría conocer más a fondo. ¿Cuándo podríamos tener esa reunión?
Agente: Tomás tiene disponibilidad esta semana, ¿te parece bien el jueves a las 11:00?
Contacto: Me parece perfecto, el jueves a las 11:00 entonces.
Agente: Excelente, te enviaré una invitación de calendario para esa fecha.
Contacto: Gracias, Sofía. Espero con interés la reunión.
Agente: Perfecto, Patricia. Quedamos entonces para el jueves. Hasta pronto.
Contacto: Hasta pronto.",Se agendó una reunión con el especialista tras confirmar el interés de Digi Group en optimizar sus costes de movilidad.,Agendar demo/reunión con especialista,Converted
88d1542e-71e,cd059f5a,Roberto Iglesias,CFO,Smart Dynamics,Energía,España,Las Palmas,175,36194000,Formulario web,2025-11-05,Smart Dynamics mostró interés moderado en el servicio de movilidad corporativa para evaluar opciones y obtener más información.,1,2025-11-06,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Buenas tardes, Roberto. Soy Sofía Moreno de MoveUp, ¿cómo estás hoy?
Contacto: Buenas tardes, Sofía. Todo bien, gracias. ¿Y tú?
Agente: Muy bien, gracias. Me alegra hablar contigo. Recibimos tu solicitud de información sobre nuestros servicios de movilidad corporativa.
Contacto: Sí, estamos explorando opciones para optimizar el transporte de nuestros empleados. Queremos entender cómo funciona vuestro servicio.
Agente: Claro, MoveUp ofrece una solución flexible y eficiente. Tenemos experiencia con empresas de diferentes sectores y tamaños. ¿Cuántos viajes aproximadamente realizan al mes?
Contacto: Aproximadamente unos 200 viajes mensuales.
Agente: Perfecto. Nuestro servicio se adapta bien a ese volumen. ¿Tienen algún presupuesto estimado para este tipo de servicio?
Contacto: Todavía estamos en fase de análisis, así que no tenemos un presupuesto definido. Queremos asegurarnos de que sea una inversión adecuada antes de proceder.
Agente: Entiendo. Puedo enviarte documentación detallada sobre nuestros planes de precios y opciones. Además, podemos organizar una demo con Tomás Iglesias, nuestro especialista.
Contacto: Me parece bien la documentación, así podemos analizarlo internamente. Prefiero esperar con la demo hasta que tengamos un panorama más claro.
Agente: De acuerdo, te enviaré la información por correo. Quedamos entonces a la espera de vuestra confirmación sobre la siguiente etapa.
Contacto: Perfecto, gracias, Sofía. Estamos en contacto.
Agente: Gracias a ti, Roberto. Espero tu respuesta. Que tengas un buen día.","Roberto mostró interés en recibir documentación para analizar internamente y valorar opciones, sin prisa por agendar una demo.",Cerrar lead - nurturing,Nurturing
ec89f044-a76,564924bd,Ana Sánchez,Director de RRHH,Omega Partners,Banca,España,Palma,159,42434000,Email marketing,2026-01-17,Omega Partners mostró un alto interés inicial debido a su reciente crecimiento y la necesidad urgente de optimizar los costes de movilidad corporativa.,1,2026-01-22,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Ana, soy Pablo Fernández de MoveUp. ¿Cómo estás?
Contacto: Hola Pablo, muy bien, gracias. ¿Y tú?
Agente: Bien, gracias. Te llamo porque entiendo que estáis interesados en optimizar vuestros costes de movilidad. ¿Es correcto?
Contacto: Sí, justo. Con nuestro crecimiento reciente, los desplazamientos han aumentado y necesitamos una solución mejor.
Agente: Entiendo. MoveUp puede ayudar a gestionar esos viajes de manera más eficiente. ¿Cuántos desplazamientos estáis manejando al mes?
Contacto: Aproximadamente unos 300 viajes mensuales.
Agente: Perfecto, eso encaja muy bien con lo que ofrecemos. Podemos agendar una demo para mostrarte cómo funcionaría para vosotros.
Contacto: Me parece bien. ¿Puedes enviarme más información antes?
Agente: Claro, te enviaré la documentación detallada por correo hoy mismo.
Contacto: Perfecto, gracias.
Agente: Gracias a ti, Ana. Hablamos pronto.",Ana mostró interés en una solución más eficiente debido al alto volumen de desplazamientos y aceptó recibir documentación.,Enviar documentación,Converted
02d905a6-991,564924bd,Ana Sánchez,Director de RRHH,Omega Partners,Banca,España,Palma,159,42434000,Email marketing,2026-01-17,Omega Partners mostró un alto interés inicial debido a su reciente crecimiento y la necesidad urgente de optimizar los costes de movilidad corporativa.,2,2026-01-25,8,3,Ana mostró interés en una solución más eficiente debido al alto volumen de desplazamientos y aceptó recibir documentación.,Enviar documentación,"Agente: Hola Ana, ¿cómo estás? Te llamo para saber si tuviste oportunidad de revisar la documentación.
Contacto: Hola Pablo, sí, la revisé y estoy muy interesada. Me gustaría que hablara con mi equipo de RRHH.
Agente: Eso suena muy bien. Podemos agendar una reunión con nuestro especialista, Tomás Iglesias, para resolver cualquier duda que tengáis.
Contacto: Me parece perfecto, necesitamos movernos rápido con esto.
Agente: ¡Excelente! ¿Qué día te vendría bien para la reunión?
Contacto: Este jueves a las 11:00 sería ideal.
Agente: Genial, lo agendo para entonces. Tomás estará con vosotros para resolver cualquier pregunta y mostrarles más detalles.
Contacto: Muchas gracias, Pablo. Espero con ansias la reunión.
Agente: Gracias a ti, Ana. Nos vemos el jueves.",Ana confirmó su interés y agendó una reunión con el especialista para cerrar los detalles.,Esperar confirmación cliente,Converted
2b99a53a-22b,c7f04a0e,Lucía Fernández,CEO,Corp Consulting,Distribución,Argentina,Buenos Aires,349,42762000,Partner comercial,2025-12-31,"Lucía mostró un interés inicial debido a una recomendación de nuestro partner comercial, pero se mostró cautelosa debido a la situación económica actual.",1,2026-01-01,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Lucía, ¿cómo estás? Soy Sofía Moreno de MoveUp. Quería hablar un poco sobre cómo podemos ayudar a Corp Consulting con sus necesidades de movilidad.
Contacto: Hola, Sofía. Aprecio la llamada, pero actualmente estamos satisfechos con nuestro proveedor actual.
Agente: Entiendo, pero me gustaría saber si hay algo que MoveUp pueda ofrecer que mejore su situación actual. ¿Quizás podríamos reducir sus costos de transporte?
Contacto: La verdad es que el presupuesto es una limitante para nosotros, y cualquier cambio ahora sería complicado.
Agente: Completamente comprensible. ¿Puedo preguntar si tienen algún plan de expansión o cambios en su infraestructura de movilidad que podríamos apoyar?
Contacto: En estos momentos, estamos en medio de una reorganización interna, así que no estamos tomando decisiones a largo plazo.
Agente: Claro, quiero asegurarme de que MoveUp pueda ser una opción para ustedes cuando estén listos. ¿Podríamos agendar una reunión con nuestro especialista para revisar opciones futuras?
Contacto: Prefiero no comprometerme a nada por ahora, tal vez más adelante.
Agente: Entiendo. Si cambian de opinión, estaremos encantados de ayudar. ¿Podría enviarle alguna documentación para que la tenga a mano?
Contacto: Por ahora, no sería necesario. Gracias, Sofía.
Agente: Gracias a ti por tu tiempo, Lucía. Si tienes alguna pregunta, no dudes en contactarnos.
Contacto: De acuerdo, lo haré. Hasta luego, Sofía.
Agente: Hasta luego.","Lucía expresó objeciones sobre el presupuesto y la reorganización interna, mostrando falta de interés en cambiar de proveedor.",Cerrar lead - no interesado,Lost
71522fc2-939,cc29da80,Alberto Torres,Director de RRHH,Digi Consulting,Consultoría IT,España,Valladolid,3791,974048000,LinkedIn,2025-11-12,"El lead mostró interés inicial en optimizar los costos de movilidad para sus empleados, pero tenía preocupaciones sobre el presupuesto disponible.",1,2025-11-13,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Alberto. Soy Sofía Moreno de MoveUp. ¿Cómo estás hoy?
Contacto: Hola, Sofía. Bien, gracias. Un poco ocupado, como siempre.
Agente: Entiendo. Quería hablar contigo sobre cómo MoveUp puede ayudarlos a optimizar los viajes corporativos. ¿Tienen algún sistema actual para eso?
Contacto: Sí, actualmente trabajamos con otro proveedor, pero siempre estamos abiertos a escuchar.
Agente: Genial. Nuestro servicio ofrece tarifas competitivas y podría ayudar a reducir sus costos en un 15-20%.
Contacto: Suena interesante, pero estamos ajustados con el presupuesto este trimestre.
Agente: Lo entiendo. Tenemos flexibilidad en nuestros planes. Sería útil para ustedes tener una demostración de cómo funcionamos.
Contacto: Tal vez. Pero ahora mismo, estamos en medio de una reorganización interna.
Agente: Puedo agendar una demo para cuando sea más conveniente o dejar más información.
Contacto: Claro, envíanos más documentación y lo revisamos.
Agente: Perfecto, te enviaré un correo con todos los detalles. Gracias por tu tiempo, Alberto.
Contacto: De acuerdo, gracias a ti, Sofía.",Alberto mostró interés pero mencionó tener un proveedor actual y presupuesto insuficiente. Solicitó documentación para evaluar.,Enviar documentación,Lost
